2025-02-26 12:17:53,421 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10026_Spring_Boot_Profiles_Class_Loading/src/main/java
2025-02-26 12:17:53,422 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10026_Spring_Boot_Profiles_Class_Loading/src/main/resources
2025-02-26 12:17:53,422 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10026_Spring_Boot_Profiles_Class_Loading/src/main/resources
2025-02-26 12:17:53,423 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10026_Spring_Boot_Profiles_Class_Loading/src/test/java
2025-02-26 12:17:53,423 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10026_Spring_Boot_Profiles_Class_Loading/src/test/resources
2025-02-26 12:17:53,514 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10035_Spring_Boot_Project_Structure_YML_Config/src/main/java
2025-02-26 12:17:53,515 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10035_Spring_Boot_Project_Structure_YML_Config/src/main/resources
2025-02-26 12:17:53,516 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10035_Spring_Boot_Project_Structure_YML_Config/src/main/resources
2025-02-26 12:17:53,517 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10035_Spring_Boot_Project_Structure_YML_Config/src/test/java
2025-02-26 12:17:53,518 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10035_Spring_Boot_Project_Structure_YML_Config/src/test/resources
2025-02-26 12:17:53,603 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10025_Spring_Boot_Spring_JPA_Caching_EhCache/src/main/java
2025-02-26 12:17:53,604 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10025_Spring_Boot_Spring_JPA_Caching_EhCache/src/main/resources
